TID,name
95,cheese
95,milk cream
95,margarine
95,dairy foods 
95,poultry
95,potatoes
95,vegetables
95,prepared meals 
96,bread and cake 
96,baking needs 
96,juice sat cord ms
96,biscuits
96,canned fruit 
96,canned vegetables 
96,breakfast food 
96,cleaners polishers
96,sauces gravy pkle
96,deod disinfectant
96,frozen foods 
96,jams spreads
96,pet foods 
96,party snack foods 
96,tissues paper prd 
96,wrapping
96,deodorants soap
96,cheese
96,margarine
96,beef
96,hogget
96,fruit
96,vegetables
96,stationary
96,prepared meals 
96,small goods2 
97,bread and cake 
97,tea
97,biscuits
97,canned fruit 
97,canned vegetables 
97,cleaners polishers
97,coffee
97,confectionary
97,frozen foods 
97,jams spreads
97,party snack foods 
97,soft drinks 
97,sanitary pads 
97,milk cream
97,electrical
98,bread and cake 
98,baking needs 
98,juice sat cord ms
98,biscuits
98,canned vegetables 
98,breakfast food 
98,frozen foods 
98,pet foods 
98,party snack foods 
98,tissues paper prd 
98,lotions creams
98,cheese
98,milk cream
98,margarine
98,lamb
98,pet food 
98,fruit
98,vegetables
99,baking needs 
99,biscuits
99,canned fish meat 
99,canned fruit 
99,canned vegetables 
99,cigs tobacco pkts 
99,sauces gravy pkle
99,frozen foods 
99,jams spreads
99,pet foods 
99,health food other 
99,margarine
99,small goods 
99,dairy foods 
99,beef
99,fruit
99,vegetables
99,bake off products 
100,bread and cake 
100,juice sat cord ms
100,biscuits
100,canned vegetables 
100,deod disinfectant
100,frozen foods 
100,pet foods 
100,soft drinks 
100,margarine
100,fruit
100,stationary
101,juice sat cord ms
101,cleaners polishers
101,pet foods 
101,soft drinks 
101,beef
101,pet food 
101,pork
101,fruit
101,potatoes
101,vegetables
101,kitchen
101,small goods2 
102,baking needs 
102,frozen foods 
102,fuels garden aids 
102,jams spreads
102,insecticides
102,soft drinks 
102,margarine
102,dairy foods 
102,fruit
102,kitchen
102,prepared meals 
102,cooking oils 
102,750ml white nz 
103,bread and cake 
103,baking needs 
103,biscuits
103,canned fish meat 
103,breakfast food 
103,sauces gravy pkle
103,frozen foods 
103,spices
103,laundry needs 
103,tissues paper prd 
103,pkt canned soup 
103,cheese
103,fruit
103,potatoes
103,vegetables
103,prepared meals 
104,bread and cake 
104,baking needs 
104,juice sat cord ms
104,biscuits
104,breakfast food 
104,cleaners polishers
104,coffee
104,frozen foods 
104,jams spreads
104,pet foods 
104,soft drinks 
104,cheese
104,milk cream
104,margarine
104,beef
104,fruit
104,vegetables
104,stationary
104,small goods2 
105,bread and cake 
105,baking needs 
105,juice sat cord ms
105,cleaners polishers
105,sauces gravy pkle
105,puddings deserts
105,frozen foods 
105,laundry needs 
105,tissues paper prd 
105,deodorants soap
105,cheese
105,milk cream
105,margarine
105,small goods 
105,dairy foods 
105,produce misc 
105,fruit
105,vegetables
106,bread and cake 
106,baking needs 
106,juice sat cord ms
106,biscuits
106,coffee
106,confectionary
106,tissues paper prd 
106,haircare
106,cheese
106,milk cream
106,margarine
106,beef
106,poultry
106,fruit
106,vegetables
106,variety misc 
106,stationary
107,bread and cake 
107,baking needs 
107,juice sat cord ms
107,biscuits
107,canned fruit 
107,canned vegetables 
107,breakfast food 
107,cigs tobacco pkts 
107,coffee
107,sauces gravy pkle
107,frozen foods 
107,spices
107,laundry needs 
107,party snack foods 
107,tissues paper prd 
107,wrapping
107,health food other 
107,deodorants soap
107,haircare
107,dental needs 
107,cheese
107,milk cream
107,margarine
107,dairy foods 
107,beef
107,poultry
107,fruit
107,vegetables
107,prepared meals 
107,small goods2 
108,bread and cake 
108,baking needs 
108,juice sat cord ms
108,biscuits
108,frozen foods 
108,pet foods 
108,soft drinks 
108,milk cream
108,cold meats
108,dairy foods 
108,fruit
108,vegetables
108,prepared meals 
108,condiments
109,baby needs 
109,bread and cake 
109,baking needs 
109,juice sat cord ms
109,cleaners polishers
109,puddings deserts
109,jams spreads
109,insecticides
109,pet foods 
109,laundry needs 
109,party snack foods 
109,soft drinks 
109,haircare
109,cough cold pain
109,cheese
109,fruit
109,condiments
110,bread and cake 
110,baking needs 
110,juice sat cord ms
110,biscuits
110,canned fish meat 
110,canned fruit 
110,canned vegetables 
110,breakfast food 
110,cigs tobacco pkts 
110,cleaners polishers
110,coffee
110,sauces gravy pkle
110,puddings deserts
110,frozen foods 
110,laundry needs 
110,party snack foods 
110,tissues paper prd 
110,wrapping
110,soft drinks 
110,deodorants soap
110,dental needs 
110,cough cold pain
110,cheese
110,milk cream
110,margarine
110,small goods 
110,beef
110,pork
110,fruit
110,stationary
110,prepared meals 
110,cooking oils 
110,bake off products 
110,offal
110,sparkling nz 
111,bread and cake 
111,tea
111,biscuits
111,cleaners polishers
111,confectionary
111,deod disinfectant
111,frozen foods 
111,spices
111,pet foods 
111,laundry needs 
111,soft drinks 
111,health food other 
111,dental needs 
111,cheese
111,milk cream
111,margarine
111,dairy foods 
111,beef
111,lamb
111,fruit
111,750ml white nz 
112,bread and cake 
112,juice sat cord ms
112,tea
112,biscuits
112,canned fish meat 
112,cleaners polishers
112,fuels garden aids 
112,tissues paper prd 
112,milk cream
112,beef
112,kitchen
113,bread and cake 
113,juice sat cord ms
113,biscuits
113,spices
113,jams spreads
113,party snack foods 
113,soft drinks 
113,cheese
113,milk cream
113,margarine
113,small goods 
113,fruit
113,vegetables
113,stationary
113,small goods2 
114,bread and cake 
114,baking needs 
114,canned vegetables 
114,breakfast food 
114,cleaners polishers
114,sauces gravy pkle
114,jams spreads
114,pet foods 
114,laundry needs 
114,cheese
114,milk cream
114,margarine
114,fruit
114,vegetables
114,small goods2 
115,bread and cake 
115,baking needs 
115,biscuits
115,breakfast food 
115,sauces gravy pkle
115,frozen foods 
115,deodorants soap
115,haircare
115,dental needs 
115,milk cream
115,dairy foods 
115,fruit
115,stationary
115,imported cheese 
116,bread and cake 
116,baking needs 
116,juice sat cord ms
116,biscuits
116,canned fish meat 
116,canned vegetables 
116,breakfast food 
116,sauces gravy pkle
116,confectionary
116,puddings deserts
116,frozen foods 
116,jams spreads
116,party snack foods 
116,tissues paper prd 
116,wrapping
116,soft drinks 
116,deodorants soap
116,sanitary pads 
116,cheese
116,milk cream
116,margarine
116,beef
116,poultry
116,fruit
116,brushware
116,kitchen
116,condiments
117,juice sat cord ms
117,biscuits
117,coffee
117,sauces gravy pkle
117,frozen foods 
117,beverages hot 
117,lotions creams
117,cheese
117,milk cream
117,margarine
117,beef
117,fruit
117,vegetables
117,small goods2 
117,750ml white nz 
118,baby needs 
118,bread and cake 
118,baking needs 
118,biscuits
118,breakfast food 
118,puddings deserts
118,frozen foods 
118,pet foods 
118,party snack foods 
118,soft drinks 
118,cheese
118,milk cream
118,margarine
118,small goods 
118,dairy foods 
118,pet food 
118,poultry
118,fruit
118,vegetables
118,brushware
118,kitchen
118,prepared meals 
118,bake off products 
119,baby needs 
119,bread and cake 
119,biscuits
119,coffee
119,dishcloths scour
119,lotions creams
119,cheese
119,cold meats
119,margarine
119,fruit
119,vegetables
119,variety misc 
119,kitchen
120,juice sat cord ms
120,biscuits
120,canned vegetables 
120,sauces gravy pkle
120,fuels garden aids 
120,pet foods 
120,laundry needs 
120,party snack foods 
120,tissues paper prd 
120,soft drinks 
120,cheese
120,small goods 
120,fruit
120,vegetables
121,tea
121,canned fish meat 
121,canned vegetables 
121,breakfast food 
121,frozen foods 
121,razor blades 
121,party snack foods 
121,tissues paper prd 
121,wrapping
121,soft drinks 
121,milk cream
121,margarine
121,dairy foods 
121,beef
122,bread and cake 
122,baking needs 
122,biscuits
122,canned vegetables 
122,breakfast food 
122,cleaners polishers
122,sauces gravy pkle
122,dishcloths scour
122,frozen foods 
122,spices
122,laundry needs 
122,tissues paper prd 
122,wrapping
122,deodorants soap
122,haircare
122,cough cold pain
122,cheese
122,milk cream
122,cold meats
122,margarine
122,small goods 
122,potatoes
122,kitchen
122,small goods2 
123,bread and cake 
123,baking needs 
123,juice sat cord ms
123,biscuits
123,sauces gravy pkle
123,confectionary
123,frozen foods 
123,insecticides
123,pet foods 
123,party snack foods 
123,wrapping
123,soft drinks 
123,milk cream
123,margarine
123,small goods 
123,dairy foods 
123,fruit
123,vegetables
123,cooking oils 
123,small goods2 
124,cleaners polishers
124,deod disinfectant
124,razor blades 
124,insecticides
124,pet foods 
124,laundry needs 
124,tissues paper prd 
124,wrapping
124,deodorants soap
124,haircare
124,dental needs 
124,stationary
125,bread and cake 
125,juice sat cord ms
125,tea
125,canned vegetables 
125,breakfast food 
125,cleaners polishers
125,sauces gravy pkle
125,confectionary
125,dishcloths scour
125,frozen foods 
125,jams spreads
125,laundry needs 
125,tissues paper prd 
125,soft drinks 
125,deodorants soap
125,sanitary pads 
125,milk cream
125,margarine
125,small goods 
125,dairy foods 
125,beef
125,vegetables
125,bake off products 
126,baking needs 
126,juice sat cord ms
126,biscuits
126,canned vegetables 
126,sauces gravy pkle
126,frozen foods 
126,pet foods 
126,laundry needs 
126,party snack foods 
126,tissues paper prd 
126,soft drinks 
126,margarine
126,dairy foods 
126,fruit
126,vegetables
126,cooking oils 
127,baby needs 
127,bread and cake 
127,baking needs 
127,tea
127,biscuits
127,canned fruit 
127,breakfast food 
127,cleaners polishers
127,sauces gravy pkle
127,confectionary
127,puddings deserts
127,frozen foods 
127,razor blades 
127,fuels garden aids 
127,laundry needs 
127,tissues paper prd 
127,wrapping
127,soft drinks 
127,lotions creams
127,cheese
127,margarine
127,small goods 
127,beef
127,lamb
127,fruit
127,vegetables
127,stationary
127,small goods2 
128,bread and cake 
128,biscuits
128,cleaners polishers
128,coffee
128,puddings deserts
128,frozen foods 
128,insecticides
128,pet foods 
128,tissues paper prd 
128,soft drinks 
128,deodorants soap
128,haircare
128,cheese
128,milk cream
128,margarine
128,small goods 
128,dairy foods 
128,fruit drinks 
128,vegetables
128,stationary
129,grocery misc 
129,cigs tobacco pkts 
129,coffee
129,stationary
130,bread and cake 
130,baking needs 
130,juice sat cord ms
130,biscuits
130,breakfast food 
130,jams spreads
130,insecticides
130,party snack foods 
130,tissues paper prd 
130,cheese
130,cold meats
130,margarine
130,dairy foods 
130,fruit
130,potatoes
130,variety misc 
130,stationary
131,bread and cake 
131,baking needs 
131,juice sat cord ms
131,biscuits
131,canned vegetables 
131,sauces gravy pkle
131,frozen foods 
131,laundry needs 
131,party snack foods 
131,deodorants soap
131,cheese
131,milk cream
131,margarine
131,pet food 
131,fruit
131,vegetables
131,small goods2 
132,bread and cake 
132,baking needs 
132,juice sat cord ms
132,tea
132,biscuits
132,canned fish meat 
132,canned fruit 
132,cleaners polishers
132,sauces gravy pkle
132,frozen foods 
132,jams spreads
132,pet foods 
132,laundry needs 
132,party snack foods 
132,tissues paper prd 
132,wrapping
132,health food other 
132,cheese
132,milk cream
132,cold meats
132,margarine
132,small goods 
132,dairy foods 
132,beef
132,pet food 
132,pork
132,fruit
132,vegetables
132,bake off products 
132,small goods2 
133,bread and cake 
133,juice sat cord ms
133,tea
133,biscuits
133,canned fruit 
133,canned vegetables 
133,breakfast food 
133,cleaners polishers
133,sauces gravy pkle
133,insecticides
133,laundry needs 
133,party snack foods 
133,tissues paper prd 
133,wrapping
133,milk cream
133,cold meats
133,margarine
133,small goods 
133,dairy foods 
133,pet food 
133,fruit
133,vegetables
133,stationary
133,prepared meals 
133,preserving needs 
134,bread and cake 
134,biscuits
134,canned fish meat 
134,canned vegetables 
134,frozen foods 
134,razor blades 
134,jams spreads
134,pet foods 
134,laundry needs 
134,party snack foods 
134,tissues paper prd 
134,wrapping
134,soft drinks 
134,deodorants soap
134,dental needs 
134,cough cold pain
134,cheese
134,milk cream
134,cold meats
134,margarine
134,dairy foods 
134,pet food 
134,poultry
134,fruit
134,stationary
135,baking needs 
135,juice sat cord ms
135,canned fish meat 
135,canned fruit 
135,cleaners polishers
135,frozen foods 
135,jams spreads
135,pet foods 
135,party snack foods 
135,pkt canned soup 
135,soft drinks 
135,haircare
135,dental needs 
135,cheese
135,milk cream
135,dairy foods 
135,pet food 
136,bread and cake 
136,baking needs 
136,juice sat cord ms
136,biscuits
136,canned fish meat 
136,canned fruit 
136,canned vegetables 
136,breakfast food 
136,coffee
136,sauces gravy pkle
136,frozen foods 
136,jams spreads
136,party snack foods 
136,wrapping
136,cheese
136,deli gourmet 
136,margarine
136,small goods 
136,beef
136,fruit
136,vegetables
137,bread and cake 
137,baking needs 
137,juice sat cord ms
137,biscuits
137,canned fish meat 
137,canned fruit 
137,canned vegetables 
137,breakfast food 
137,cigs tobacco pkts 
137,sauces gravy pkle
137,deod disinfectant
137,frozen foods 
137,spices
137,jams spreads
137,insecticides
137,pet foods 
137,laundry needs 
137,party snack foods 
137,tissues paper prd 
137,wrapping
137,haircare
137,lotions creams
137,cheese
137,margarine
137,dairy foods 
137,beef
137,pork
137,produce misc 
137,fruit
137,potatoes
137,vegetables
137,prepared meals 
137,cooking oils 
137,750ml white imp 
138,grocery misc 
138,bread and cake 
138,baking needs 
138,juice sat cord ms
138,biscuits
138,cigs tobacco pkts 
138,sauces gravy pkle
138,pork
139,bread and cake 
139,baking needs 
139,biscuits
139,canned fish meat 
139,canned fruit 
139,canned vegetables 
139,breakfast food 
139,coffee
139,sauces gravy pkle
139,confectionary
139,puddings deserts
139,spices
139,insecticides
139,pet foods 
139,laundry needs 
139,party snack foods 
139,haircare
139,sanitary pads 
139,cheese
139,milk cream
139,margarine
139,small goods 
139,dairy foods 
139,prepared meals 
139,750ml white nz 
139,750ml red nz 
140,bread and cake 
140,baking needs 
140,tea
140,breakfast food 
140,cleaners polishers
140,sauces gravy pkle
140,puddings deserts
140,frozen foods 
140,insecticides
140,laundry needs 
140,wrapping
140,cheese
140,cold meats
140,margarine
140,small goods 
140,dairy foods 
140,beef
140,kitchen
140,offal
141,bread and cake 
141,juice sat cord ms
141,cigs tobacco pkts 
141,confectionary
141,frozen foods 
141,pet foods 
141,soft drinks 
141,dental needs 
141,milk cream
141,beef
141,lamb
141,potatoes
141,vegetables
141,stationary
142,bread and cake 
142,baking needs 
142,juice sat cord ms
142,biscuits
142,canned fruit 
142,confectionary
142,jams spreads
142,wrapping
142,cough cold pain
142,small goods 
142,plants
142,electrical
142,small goods2 
143,bread and cake 
143,juice sat cord ms
143,tea
143,biscuits
143,canned fruit 
143,canned vegetables 
143,breakfast food 
143,coffee
143,sauces gravy pkle
143,puddings deserts
143,frozen foods 
143,spices
143,jams spreads
143,pet foods 
143,laundry needs 
143,party snack foods 
143,tissues paper prd 
143,wrapping
143,health food other 
143,deodorants soap
143,haircare
143,dental needs 
143,cheese
143,milk cream
143,cold meats
143,margarine
143,dairy foods 
143,beef
143,lamb
143,pet food 
143,pork
143,fruit
143,vegetables
143,stationary
143,prepared meals 
143,bake off products 
143,small goods2 
144,bread and cake 
144,juice sat cord ms
144,biscuits
144,canned fish meat 
144,canned vegetables 
144,cigs tobacco pkts 
144,sauces gravy pkle
144,deod disinfectant
144,frozen foods 
144,laundry needs 
144,cheese
144,milk cream
144,margarine
144,fruit
144,potatoes
144,vegetables
145,bread and cake 
145,baking needs 
145,juice sat cord ms
145,biscuits
145,breakfast food 
145,coffee
145,sauces gravy pkle
145,puddings deserts
145,deod disinfectant
145,frozen foods 
145,pet foods 
145,laundry needs 
145,party snack foods 
145,cheese
145,milk cream
145,deli gourmet 
145,small goods 
145,beef
145,fruit
145,potatoes
145,vegetables
145,variety misc 
145,prepared meals 
145,bake off products 
145,imported cheese 
146,baby needs 
146,confectionary
146,frozen foods 
146,party snack foods 
146,soft drinks 
146,deodorants soap
146,stationary
146,prepared meals 
147,baking needs 
147,canned fish meat 
147,sauces gravy pkle
147,frozen foods 
147,pork
147,fruit
147,vegetables
147,manchester
147,condiments
147,cooking oils 
148,bread and cake 
148,biscuits
148,canned fish meat 
148,canned fruit 
148,cleaners polishers
148,sauces gravy pkle
148,confectionary
148,puddings deserts
148,frozen foods 
148,wrapping
148,deodorants soap
148,haircare
148,milk cream
148,fruit
148,prepared meals 
148,bake off products 
149,baking needs 
149,biscuits
149,breakfast food 
149,cleaners polishers
149,sauces gravy pkle
149,laundry needs 
149,wrapping
149,pkt canned soup 
149,soft drinks 
149,dental needs 
149,milk cream
149,beef
149,fruit
149,potatoes
149,vegetables
150,bread and cake 
150,baking needs 
150,juice sat cord ms
150,biscuits
150,canned fish meat 
150,confectionary
150,frozen foods 
150,jams spreads
150,milk cream
150,margarine
150,dairy foods 
150,hogget
150,produce misc 
150,fruit
150,vegetables
150,prepared meals 
151,bread and cake 
151,baking needs 
151,cold meats
151,small goods 
151,dairy foods 
151,fruit
152,baby needs 
152,baking needs 
152,cigs tobacco pkts 
152,deod disinfectant
